event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-23T09:45:13.000Z,view,1004732,2053013555631882655,electronics.smartphone,sony,385.59,515558410,e3a207ed-12a3-4721-b066-4f23ef4e5d1f
2019-10-23T09:45:13.000Z,view,5300453,2053013563173241677,null,rowenta,59.18,515434558,44c5f3c6-881f-4436-ac7d-a187c71be477
2019-10-23T09:45:13.000Z,view,12720354,2053013553559896355,null,nexen,50.19,514544847,f3eb1f35-a036-4a06-abbf-5afb64b7b31c
2019-10-23T09:45:13.000Z,view,1500021,2053013552955916539,computers.peripherals.printer,epson,116.55,522751750,80336f51-effc-4623-9e45-583a5244201f
2019-10-23T09:45:13.000Z,view,28704822,2053013565069067197,apparel.shoes.keds,greyder,82.37,562695918,65526bcd-093c-4554-8857-b68da58f6cdc
2019-10-23T09:45:13.000Z,view,2701657,2053013563911439225,appliances.kitchen.refrigerators,beko,261.05,516985262,a56dbb3b-9ef9-4024-97fe-1502082f508c
2019-10-23T09:45:14.000Z,view,2501931,2053013564003713919,appliances.kitchen.oven,scarlett,87.49,560165124,6ae58309-51f2-47bc-b641-166acf14c1e0
2019-10-23T09:45:14.000Z,view,7005954,2053013560346280633,kids.carriage,cybex,347.47,518118932,2c024ce3-5201-48f8-ae23-29b5db479270
2019-10-23T09:45:14.000Z,view,12700382,2053013553559896355,null,nokian,81.57,555484007,42511c76-b50f-4bfc-9178-e31506888f6c
2019-10-23T09:45:14.000Z,view,21400513,2053013561579406073,electronics.clocks,casio,79.77,563271710,02dedf90-5023-4a43-a2a8-a2fe7a60d183
2019-10-23T09:45:14.000Z,cart,1307004,2053013558920217191,computers.notebook,lenovo,290.6,541632789,9bb3bb75-5089-4156-af33-49ff91f122c4
2019-10-23T09:45:14.000Z,view,11800030,2053013561243861733,null,sony,380.7,516381719,eaab59d5-a4dc-4c51-977c-ceefa4661b9f
2019-10-23T09:45:14.000Z,view,5100862,2053013553341792533,electronics.clocks,samsung,333.99,553682684,e50e3aed-6bb1-4d03-82da-26630a30328a
2019-10-23T09:45:14.000Z,view,10502996,2053013553199186187,null,null,30.79,546088183,83b67b2e-e2cb-4326-9a04-5fb9ce231fe0
2019-10-23T09:45:14.000Z,view,6000218,2053013560807654091,auto.accessories.alarm,starline,242.48,546047163,d783e6ea-37b6-436b-b150-ac845e8b22bb
2019-10-23T09:45:14.000Z,view,51900007,2136221634460123799,null,null,101.93,522738935,15051d0f-f532-48b1-8c16-a0aa172a1665
2019-10-23T09:45:14.000Z,view,26200591,2053013563693335403,null,null,203.35,542933134,2e9117c9-a4ac-4ffe-af75-7583ae63a1d1
2019-10-23T09:45:14.000Z,view,1004856,2053013555631882655,electronics.smartphone,samsung,131.51,541865326,9bff0e1e-9da7-4705-8428-992c7692622e
2019-10-23T09:45:14.000Z,view,1004856,2053013555631882655,electronics.smartphone,samsung,131.51,535573957,ac2e46c8-502d-4d4d-96ba-dc3e64e5ee32
2019-10-23T09:45:14.000Z,view,5100376,2053013553341792533,electronics.clocks,xiaomi,67.39,513632633,f9741b97-acc6-481a-9167-a4c6e5cfe852
2019-10-23T09:45:14.000Z,view,2701818,2053013563911439225,appliances.kitchen.refrigerators,beko,248.59,516336079,35000578-f1e7-4c3e-b6ed-9ad3b7d67740
2019-10-23T09:45:14.000Z,view,23000152,2164367422893589471,null,bardahl,31.66,545877173,90d50b42-537d-4247-bd60-ea3be6f98bdc
2019-10-23T09:45:14.000Z,view,1004767,2053013555631882655,electronics.smartphone,samsung,246.52,515117894,863c1c5a-ddb6-4efa-be2e-12262c409182
2019-10-23T09:45:14.000Z,cart,1005104,2053013555631882655,electronics.smartphone,apple,1007.74,554458792,556dd98e-b29a-4335-849a-103cd8918a85
2019-10-23T09:45:14.000Z,view,3601390,2053013563810775923,appliances.kitchen.washer,samsung,330.51,519048342,9f230577-0581-4c72-9449-2ef50d7b2d9b
2019-10-23T09:45:14.000Z,view,5300041,2053013563173241677,null,rowenta,64.33,561645842,0d76de91-94cc-44e6-9bcc-f9150ec03d99
2019-10-23T09:45:15.000Z,view,1307350,2053013558920217191,computers.notebook,acer,489.05,563260687,d357f840-d211-469e-99a8-42879c8e5f7c
2019-10-23T09:45:15.000Z,view,2700598,2053013563911439225,appliances.kitchen.refrigerators,indesit,333.46,563272129,7f3d0534-6962-4fce-b5bf-f4d599b46e19
2019-10-23T09:45:15.000Z,cart,1004856,2053013555631882655,electronics.smartphone,samsung,131.51,541865326,9bff0e1e-9da7-4705-8428-992c7692622e
2019-10-23T09:45:15.000Z,view,25600045,2053013559675191951,null,elenberg,128.68,531532528,da955abe-f5e4-42e9-9f6f-dfa7dc65405c
2019-10-23T09:45:15.000Z,view,1003312,2053013555631882655,electronics.smartphone,apple,690.73,514708409,e2672eeb-8f83-4db8-8ce5-b8dfce7a1729
2019-10-23T09:45:15.000Z,view,1307384,2053013558920217191,computers.notebook,dell,352.62,524383594,5d524cd2-43f6-4669-b322-482acbbfd192
2019-10-23T09:45:15.000Z,view,1304297,2053013558920217191,computers.notebook,apple,1029.09,514894487,2049cdc2-f14f-4aa7-ba66-a5505508dc0d
2019-10-23T09:45:15.000Z,view,2200763,2053013560555995845,null,sony,2059,518453024,ba84868f-e4cf-46d3-9b07-8626dffede78
2019-10-23T09:45:15.000Z,view,43900027,2127425440925614628,null,dwt,82.29,545539672,f9abd180-7388-4e4f-878e-c27d48821dac
2019-10-23T09:45:15.000Z,view,3300458,2053013555355058573,null,saturn,44.27,519440427,9c1784e9-1316-4052-9a89-4ec4109d6b12
2019-10-23T09:45:15.000Z,view,1005004,2053013555631882655,electronics.smartphone,huawei,249.87,529000284,6e5552f2-5a68-4c0c-b8dd-7614774ff7ec
2019-10-23T09:45:15.000Z,view,28704135,2053013565069067197,apparel.shoes.keds,nike,159.33,537188092,33cb5ad7-9d86-4767-84b7-eca886ee7c6c
2019-10-23T09:45:15.000Z,cart,1002633,2053013555631882655,electronics.smartphone,apple,358.54,547763292,302ee8f4-241a-4384-aaca-3e33141b1425
2019-10-23T09:45:15.000Z,view,1005156,2053013555631882655,electronics.smartphone,xiaomi,329.25,550680813,a80e397b-c947-4b42-ab59-fc3bcd738531
2019-10-23T09:45:15.000Z,view,1004856,2053013555631882655,electronics.smartphone,samsung,131.51,526013492,36685796-f4c7-44ea-bed7-4edcf1857b1c
2019-10-23T09:45:15.000Z,view,1005115,2053013555631882655,electronics.smartphone,apple,992.05,531888725,3effd6b8-c11c-4590-8ad4-dcd64044c86a
2019-10-23T09:45:15.000Z,view,28715008,2053013565824041955,apparel.shoes.sandals,rieker,34.49,529585171,d4684e43-9dd2-436f-9d2a-5e504de6ddf7
2019-10-23T09:45:16.000Z,view,1004848,2053013555631882655,electronics.smartphone,huawei,694.74,555574936,635cef7e-2a53-4d88-8f71-a015fd710baa
2019-10-23T09:45:16.000Z,view,28712327,2053013565639492569,apparel.shoes,baden,64.61,549570836,5815a377-d230-4cdf-bf51-5205e09716dc
2019-10-23T09:45:16.000Z,view,17300776,2053013553853497655,null,bulgari,77.22,546529963,c5e45a81-6931-47ac-82c2-03073fd8c614
2019-10-23T09:45:16.000Z,view,1004433,2053013555631882655,electronics.smartphone,samsung,257.15,563272144,864344b4-1145-4431-9a44-6d6309d499c4
2019-10-23T09:45:16.000Z,view,14100255,2053013557670314521,electronics.audio.acoustic,aria,133.35,456810531,44c6bcda-1709-4029-bfa7-45843a5f97f6
2019-10-23T09:45:16.000Z,view,6600183,2053013554189041997,computers.components.memory,geil,21.33,513768887,dc8e7e75-7927-4fb8-b184-f7cf627ac6f4
2019-10-23T09:45:16.000Z,view,1005239,2053013555631882655,electronics.smartphone,xiaomi,257.15,513493247,4ce0aebf-0e61-4a04-a157-77eb79c32821
2019-10-23T09:45:16.000Z,view,12300078,2053013556311359947,construction.tools.drill,bosch,97.56,554917686,4743b3b0-e984-4743-91fe-83ff4ff04d6b
2019-10-23T09:45:16.000Z,view,30000059,2127425436764865054,construction.tools.welding,null,201.01,515132146,76b2e339-02ae-4e88-9c26-725a50d53c3c
2019-10-23T09:45:16.000Z,view,6600775,2053013554189041997,computers.components.memory,hyperx,39.57,534286831,2b877f29-fac1-4975-b0ae-f9233bf96fca
2019-10-23T09:45:16.000Z,view,26014910,2053013562837697343,null,null,6.78,523983904,95d6bcfa-ce5d-4fda-8849-72d2f1b052a3
2019-10-23T09:45:16.000Z,view,11600160,2053013554566529381,computers.desktop,microlab,19.72,545388454,76edfa9d-4b8c-4984-8e50-d0fee296e230
2019-10-23T09:45:16.000Z,view,1002544,2053013555631882655,electronics.smartphone,apple,458.42,520828632,72e88333-8919-4234-ad2f-77cd6b650a8a
2019-10-23T09:45:16.000Z,view,3100871,2053013555262783879,appliances.kitchen.blender,vitek,28.06,512757140,f56b74c1-3862-4938-a162-edcb2b22b24f
2019-10-23T09:45:16.000Z,view,1801762,2053013554415534427,electronics.video.tv,artel,202.01,563048782,ea31bb3a-930a-4318-88b2-9a2f7c9629bb
2019-10-23T09:45:16.000Z,view,12709562,2053013553559896355,null,viatti,38.35,544277282,eb302cfb-79a9-4b78-ade0-b1c6cfe9b3ba
2019-10-23T09:45:16.000Z,view,44300022,2100825583029060150,apparel.jeans,null,48.14,515365882,f6143cef-7327-4d46-9563-584786527939
2019-10-23T09:45:16.000Z,view,1801739,2053013554415534427,electronics.video.tv,samsung,288.04,512781547,c61be10a-83b8-45e7-911b-5d5afcdc0be1
2019-10-23T09:45:16.000Z,view,17601134,2053013558895051365,null,null,25.71,513512984,2fe08ccd-d206-46ed-ad7d-a242feaea248
2019-10-23T09:45:16.000Z,view,1003317,2053013555631882655,electronics.smartphone,apple,928.47,544504454,547be879-00ba-4dac-b703-de586a590d36
2019-10-23T09:45:16.000Z,purchase,2601299,2053013563970159485,null,dauscher,411.35,542642717,4d1170d0-dbe3-48df-b15a-0679e57e44cf
2019-10-23T09:45:17.000Z,view,2601807,2053013563970159485,null,artel,149.6,524029929,e4e199d3-8515-4747-afc5-2037089951a3
2019-10-23T09:45:17.000Z,view,1003141,2053013555631882655,electronics.smartphone,apple,382.97,563263693,99abf7af-f1b4-4a34-a819-2739b802b2cf
2019-10-23T09:45:17.000Z,view,3600666,2053013563810775923,appliances.kitchen.washer,samsung,321.52,515378489,e281f9ba-e12a-4c8f-9947-9aa3eb576275
2019-10-23T09:45:17.000Z,view,26204334,2053013563693335403,null,null,97.81,537221063,8dcb1ad3-6b53-4270-b7ec-9807392a2c3e
2019-10-23T09:45:17.000Z,view,5301814,2053013563173241677,null,redmond,35.78,548425331,be6b4af8-bef5-4f74-81ae-80932bd6640c
2019-10-23T09:45:17.000Z,view,5100816,2053013553375346967,null,xiaomi,27.61,562938757,9dcc668f-7055-4d49-bd13-7ce482701fbf
2019-10-23T09:45:17.000Z,view,17300351,2053013553853497655,null,null,133.38,523626519,7aca3f37-bf47-4da0-b761-3a5aa8d79e6c
2019-10-23T09:45:17.000Z,view,1004958,2053013555631882655,electronics.smartphone,xiaomi,331.21,515203317,bb6298fd-69c1-47e7-bdc2-b9e6766aa38c
2019-10-23T09:45:17.000Z,view,1005065,2053013555631882655,electronics.smartphone,xiaomi,229.83,520051875,6303f807-c65e-4e2b-8c9f-d13ee2a3ae20
2019-10-23T09:45:17.000Z,view,1004808,2053013555631882655,electronics.smartphone,xiaomi,169.63,535874410,11fca92b-604a-4454-ab43-adf4209d02e0
2019-10-23T09:45:17.000Z,view,1201391,2172371436436455782,electronics.tablet,apple,1518.44,548404062,9093c4ac-7fbe-42a1-9768-c519438cc546
2019-10-23T09:45:17.000Z,view,1005174,2053013555631882655,electronics.smartphone,samsung,643.23,525236708,11e03503-ad2e-4156-8075-0f75b0f5d45e
2019-10-23T09:45:17.000Z,view,23400102,2053013561747178243,null,ecotex,12.05,514509884,c4aa70f4-2cb1-4193-ba52-db03a9bcea3e
2019-10-23T09:45:17.000Z,view,26500465,2053013563550729061,null,null,1298.58,563170072,27ca070e-1d88-4cf0-9b9f-270d7106d958
2019-10-23T09:45:17.000Z,view,1005105,2053013555631882655,electronics.smartphone,apple,1397.09,532073353,a6f2b429-507e-4609-9e62-651d3aad0ca5
2019-10-23T09:45:17.000Z,view,1004785,2053013555631882655,electronics.smartphone,huawei,270.42,512657987,392062b2-5fe2-4a7b-8b75-7eb3e5d20818
2019-10-23T09:45:17.000Z,view,26400686,2053013563651392361,null,lucente,406.45,543092342,06434b5f-d8cc-4c03-8291-4e2355c2b12f
2019-10-23T09:45:17.000Z,view,11500708,2053013554625249641,null,jbl,167.06,531123443,3beffc02-6387-4742-b4f3-82bc77ec8083
2019-10-23T09:45:17.000Z,view,12703494,2053013553559896355,null,cordiant,41.19,560194024,64b3de41-8f39-469d-967d-3c17917680ba
2019-10-23T09:45:17.000Z,view,3601438,2053013563810775923,appliances.kitchen.washer,beko,212.94,518804741,11731445-fd40-475b-83d8-b1b69380ceeb
2019-10-23T09:45:17.000Z,view,1801881,2053013554415534427,electronics.video.tv,samsung,493.92,525251042,1abb3c89-52c4-4f97-a8ac-bf11d10ed8b3
2019-10-23T09:45:17.000Z,view,1004863,2053013555631882655,electronics.smartphone,samsung,170.6,519324702,b78f060e-6a94-465f-bee7-9ebe28bd9977
2019-10-23T09:45:17.000Z,view,1801539,2053013554415534427,electronics.video.tv,lg,418.26,514294199,c5b216ad-1657-4a00-bfac-8e62df36624e
2019-10-23T09:45:17.000Z,view,6000167,2053013560807654091,auto.accessories.alarm,centurion,82.37,513448720,dc9e0ea7-ba03-49b1-834f-01a9d4669b82
2019-10-23T09:45:17.000Z,view,28720535,2053013565782098913,apparel.shoes,covani,107.85,553345124,8c0f4d63-bd10-4cc2-9fd5-464e518025e0
2019-10-23T09:45:17.000Z,view,1004403,2053013555631882655,electronics.smartphone,xiaomi,185,537106535,4b492a1d-939a-4677-abda-f11311354f38
2019-10-23T09:45:18.000Z,view,17800089,2053013559868129947,computers.desktop,zeta,59.6,563271469,97a04e92-66db-4a68-bc47-2b6947e9fc84
2019-10-23T09:45:18.000Z,view,10100050,2053013553283072273,null,hasbro,23.16,526939848,ade7d384-1858-4aac-9f4c-4847cf7ae691
2019-10-23T09:45:18.000Z,view,1201297,2172371436436455782,electronics.tablet,apple,360.09,519068992,4ac85ac4-5f3d-4cb6-aca4-d5e2d277c6bf
2019-10-23T09:45:18.000Z,view,4100343,2053013561218695907,null,microsoft,360.34,512753053,78184d3b-9f5a-493a-b16d-3cde535b36d7
2019-10-23T09:45:18.000Z,view,26400329,2053013563651392361,null,lucente,164.74,523929723,9c723d57-2f27-462a-b8ae-35eee7b40cde
2019-10-23T09:45:18.000Z,view,3700869,2053013565983425517,appliances.environment.vacuum,samsung,87.23,524198581,2db74d1a-8755-4480-90e3-0b764e4ac7eb
2019-10-23T09:45:18.000Z,view,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,22.91,518701111,11210d82-ba25-4400-aef1-40f9ab7be3e6
2019-10-23T09:45:18.000Z,view,17200829,2053013559792632471,furniture.living_room.sofa,null,591.78,516755827,e403f9b6-4b41-4fa0-b0c9-aff56ea60a8a
2019-10-23T09:45:18.000Z,view,54900010,2146660887203676486,apparel.costume,null,64.35,535921881,440cb49a-72c9-4207-9d1d-b1984045072e
2019-10-23T09:45:18.000Z,view,9001401,2053013553140465927,kids.toys,xiaomi,38.35,555887100,53ef6fca-2c36-4f96-83dd-14233662a980
2019-10-23T09:45:18.000Z,view,13101228,2053013553526341921,null,rial,246.62,530994332,525801b8-5848-4cd3-b65f-f4103ed1ece3
2019-10-23T09:45:18.000Z,view,2401231,2053013563743667055,appliances.kitchen.hood,darina,68.01,514040521,31389b89-814c-4593-8e60-8150e9fdf3c8
2019-10-23T09:45:18.000Z,view,12704781,2053013553559896355,null,nokian,77.74,513218723,1ac46e05-13f7-411a-a46c-527b86432c5b
2019-10-23T09:45:18.000Z,view,1005021,2053013555631882655,electronics.smartphone,oppo,386.08,514372871,16f58108-104c-4505-a8a9-f99dbf8219a2
2019-10-23T09:45:18.000Z,view,1004856,2053013555631882655,electronics.smartphone,samsung,131.51,519192957,dec4a2e9-1140-4d12-820e-eeb332c4c107
2019-10-23T09:45:18.000Z,view,7600052,2053013552821698803,null,tp-link,16.71,541045032,e40a6ae2-083e-49b7-a189-3434513adccf
2019-10-23T09:45:18.000Z,view,30500000,2053013559985570467,country_yard.cultivator,huter,255.48,549512541,8f93f382-912f-45cd-be7a-b4c3b92c2558
2019-10-23T09:45:18.000Z,view,4804572,2053013554658804075,electronics.audio.headphone,apple,208.5,512493145,4b639551-d755-476d-aabb-115e32a47a0f
2019-10-23T09:45:18.000Z,view,1700591,2053013553031414015,computers.peripherals.monitor,lg,69.47,512924165,bb9aa34b-185d-410b-addc-39b114884bb1
2019-10-23T09:45:18.000Z,view,20100044,2053013559473865347,null,null,52.87,559511385,4dc32b19-3191-4c6a-aab3-ac7dbbf6159d
2019-10-23T09:45:18.000Z,view,42400050,2095518906859913319,null,crown,92.15,515752208,c8829a7c-26c5-433e-8ad7-4a629cedf776
2019-10-23T09:45:18.000Z,view,4900320,2053013555220840837,appliances.kitchen.juicer,redmond,44.61,548791888,18ded65c-f84a-4934-b6b0-25d79b586410
2019-10-23T09:45:18.000Z,view,26300081,2053013563584283495,null,lucente,437.85,513477468,19f3707a-c8d2-443a-ba61-8ee40aedb160
2019-10-23T09:45:19.000Z,view,12718066,2053013553559896355,null,null,38.61,518121199,cbf41fab-4364-499a-b570-d8ef381cc88e
2019-10-23T09:45:19.000Z,view,1004767,2053013555631882655,electronics.smartphone,samsung,246.52,563272182,35cc8e55-f35c-4bac-bbeb-348a9633af7a
2019-10-23T09:45:19.000Z,view,3100034,2053013555262783879,appliances.kitchen.blender,braun,48.88,548421937,8bebbbd9-4437-4ad1-881f-1e6e1b33a887
2019-10-23T09:45:19.000Z,view,1004748,2053013555631882655,electronics.smartphone,huawei,126.38,563271389,5dea3819-fb99-4150-ab57-8003f38b88a9
2019-10-23T09:45:19.000Z,view,1003879,2053013555631882655,electronics.smartphone,huawei,540.27,541663592,872513bb-2950-4ff4-a588-058d67182cdd
2019-10-23T09:45:19.000Z,view,12000312,2053013555438944659,null,caramelia,19.03,513246559,61c87d7d-4534-4dc4-884f-196d9e89a454
2019-10-23T09:45:19.000Z,view,1005115,2053013555631882655,electronics.smartphone,apple,992.05,563272102,29c75722-d2cc-466a-8873-4ce355e33578
2019-10-23T09:45:19.000Z,view,1004210,2053013555631882655,electronics.smartphone,samsung,88.29,562932510,6b6850b1-25be-4e17-b0fd-83b5e16838f2
2019-10-23T09:45:19.000Z,view,42200033,2095518917320508073,null,null,9.01,553706024,b7fe1013-b54c-49dc-b73a-e67b7444051c
2019-10-23T09:45:19.000Z,view,15100163,2053013557024391671,null,imperial,669.23,522289802,bf8c9ea7-2f06-4621-9d98-81327ff53033
2019-10-23T09:45:19.000Z,view,12700890,2053013553559896355,null,nokian,91.64,512768071,acae80d1-7d0e-4f23-a60a-85e4c88367de
2019-10-23T09:45:19.000Z,view,4100346,2053013561218695907,null,sony,394.3,545440251,ce9c4e4b-1b1d-4e2e-8c8b-de76e649ddb2
2019-10-23T09:45:19.000Z,view,2701680,2053013563911439225,appliances.kitchen.refrigerators,beko,360.34,517151659,99eff32a-5c92-4983-b40d-948d315f0e90
2019-10-23T09:45:19.000Z,view,54900010,2146660887203676486,apparel.costume,null,64.35,540959991,6640808f-cc9e-4839-9a13-8400b30208e1
2019-10-23T09:45:19.000Z,view,16900195,2053013558433677895,furniture.kitchen.table,null,111.97,547236498,bed3b25c-0aed-4701-91ea-0494e9382eed
2019-10-23T09:45:19.000Z,view,4804056,2053013554658804075,electronics.audio.headphone,apple,159.91,551698021,5c2618a8-4b53-4122-b227-d638ea04e182
2019-10-23T09:45:19.000Z,view,19500127,2053013558668558935,null,null,10.31,516900674,746ec0ce-352b-455e-9485-57d2cbb79628
2019-10-23T09:45:19.000Z,view,6201154,2053013552293216471,appliances.environment.air_heater,polaris,51.87,513785849,bce9b444-8655-4665-828d-7acc79aec6f4
2019-10-23T09:45:19.000Z,view,1004992,2053013555631882655,electronics.smartphone,oppo,257.38,547100344,f9c65c79-e455-4d34-a3fa-71621f508db5
2019-10-23T09:45:19.000Z,view,1004870,2053013555631882655,electronics.smartphone,samsung,283.23,561410491,f6720fec-b6e5-422a-9934-1d50fe013024
2019-10-23T09:45:19.000Z,view,3601212,2053013563810775923,appliances.kitchen.washer,lg,396.99,556263281,0b98fb62-d3f7-4719-988b-a962ee822963
2019-10-23T09:45:19.000Z,view,28719133,2053013565782098913,apparel.shoes,null,132.56,538186053,df9911b8-871e-4da5-9f07-a87217701bf7
2019-10-23T09:45:19.000Z,view,1480400,2053013561092866779,computers.desktop,lenovo,1106.82,518377910,85be8468-945c-4151-896a-6f09841d4918
2019-10-23T09:45:19.000Z,view,12100333,2053013555816432043,kids.skates,globber,128.45,521672920,e41d890a-0d6d-4495-9939-6f60cff80198
2019-10-23T09:45:19.000Z,view,37900016,2152167773222993940,null,merelani,89.58,517989982,fda627fb-c528-4154-8b78-845c2e725c08
2019-10-23T09:45:19.000Z,view,1306185,2053013558920217191,computers.notebook,acer,360.34,533920106,c6590610-e27a-4f29-978f-337d48bac4e5
2019-10-23T09:45:19.000Z,view,31501077,2053013558031024687,null,null,172.44,540157210,87b00dec-ad3f-42d5-8804-aae107776c23
2019-10-23T09:45:19.000Z,view,15700181,2053013559733912211,null,null,243.22,512710889,1c6380ac-260d-44b4-b201-4bcc5b097129
2019-10-23T09:45:20.000Z,view,1306609,2053013558920217191,computers.notebook,lenovo,720.71,539301520,e0956a74-2059-44c4-be3c-a0cb38b1bddd
2019-10-23T09:45:20.000Z,view,18001172,2053013558525952589,null,samsung,15.42,563270386,414ff065-d47e-4cc7-94a4-24dc2c24aa52
2019-10-23T09:45:20.000Z,view,12100567,2053013555816432043,kids.skates,null,46.33,563272190,c44c3d16-beb0-488b-8184-854fefe451e1
2019-10-23T09:45:20.000Z,view,3701404,2053013565983425517,appliances.environment.vacuum,dauscher,50.94,554007435,0f3e6d56-be80-4603-884f-133b3aac3972
2019-10-23T09:45:20.000Z,view,2401436,2053013563743667055,appliances.kitchen.hood,gorenje,108.06,512833750,8e3a745a-77c4-4032-a1b0-db18438d8531
2019-10-23T09:45:20.000Z,view,3601438,2053013563810775923,appliances.kitchen.washer,beko,212.94,553668631,868cfba8-efee-4b8d-a34a-8e30f5c49ced
2019-10-23T09:45:20.000Z,view,1005173,2053013555631882655,electronics.smartphone,samsung,643.23,518770765,78b05f05-5a1e-4a73-924a-947bac271e44
2019-10-23T09:45:20.000Z,view,1005014,2053013555631882655,electronics.smartphone,samsung,542.86,553479182,e158dd27-491c-4825-bbef-37f4e9d473bc
2019-10-23T09:45:20.000Z,view,1002099,2053013555631882655,electronics.smartphone,samsung,370.41,532409333,982a0ec5-e2f1-40be-a2de-cee61558ca21
2019-10-23T09:45:20.000Z,view,13600057,2053013557477376525,furniture.bathroom.bath,cersanit,156.9,515019530,2300e35f-325e-466f-bbec-dc442bbd4729
2019-10-23T09:45:20.000Z,view,1005166,2053013555631882655,electronics.smartphone,xiaomi,312.35,560789899,6c18d6aa-8a4d-443c-9ed6-0920de50e5ba
2019-10-23T09:45:20.000Z,view,3700988,2053013565983425517,appliances.environment.vacuum,samsung,92.64,512991556,685c2e89-962b-4d2b-a176-bb548d2409fe
2019-10-23T09:45:20.000Z,view,1005102,2053013555631882655,electronics.smartphone,xiaomi,432.84,554351682,0998af9d-615c-4aad-a42a-60f2ea2252f4
2019-10-23T09:45:20.000Z,view,26204070,2053013563693335403,null,null,260.5,560778236,97409dbf-f06e-46ed-a05c-89626fc07c33
2019-10-23T09:45:20.000Z,view,12706903,2053013553559896355,null,viatti,35.91,552765487,2511b617-b5fb-4d9b-ab4b-df79ba7d473a
2019-10-23T09:45:20.000Z,view,3200136,2053013555321504139,appliances.kitchen.meat_grinder,null,56.37,513760676,871538b9-08d2-4fc3-991a-0e9fb1a31f2d
2019-10-23T09:45:20.000Z,view,1801995,2053013554415534427,electronics.video.tv,haier,193.03,541221153,b921394e-cae7-4ce6-a209-efc7383a6087
2019-10-23T09:45:20.000Z,view,26404381,2053013563651392361,null,null,148.48,519011943,cc7f94cf-6cc5-4be2-b60d-db82cadfafa1
2019-10-23T09:45:20.000Z,view,3500093,2053013555287949705,null,null,33.46,542006753,a766db5f-e2fb-47f0-8174-b36faa2aed1e
2019-10-23T09:45:20.000Z,view,12700932,2053013553559896355,null,nokian,53.67,560678226,54d0d42c-3fe4-4012-9657-b2508cb8bcbc
2019-10-23T09:45:20.000Z,view,42300060,2095518921321874323,furniture.living_room.cabinet,null,120.96,562891163,6644f4db-9626-4519-935a-592def13110e
2019-10-23T09:45:20.000Z,view,2900936,2053013554776244595,appliances.kitchen.microwave,galanz,69.47,522500661,0a2fbe13-2375-40c1-a8f1-68c5a6d4817b
2019-10-23T09:45:20.000Z,view,6800653,2053013554222596431,computers.components.hdd,kingston,25.2,512755519,2b3218e6-50bb-4ff8-94e9-7d1a64a192ee
2019-10-23T09:45:20.000Z,purchase,26401619,2053013563651392361,null,null,221.88,552428434,7fb71ff7-ca9f-46c1-9a0d-50bb33a52f6c
2019-10-23T09:45:20.000Z,view,8700062,2053013563097744201,appliances.personal.hair_cutter,vitek,10.27,551296027,0d9989a6-6b9a-46bd-8186-4cd90ba01ee2
2019-10-23T09:45:20.000Z,view,5100816,2053013553375346967,null,xiaomi,27.61,514481700,9dbcf832-d45b-4416-9b89-16f12624d5b9
2019-10-23T09:45:20.000Z,view,1004249,2053013555631882655,electronics.smartphone,apple,732.09,525858880,200d9d78-4847-49d7-960d-d39124d0b83e
2019-10-23T09:45:20.000Z,view,1801873,2053013554415534427,electronics.video.tv,kivi,411.59,518762762,1ae1815e-fc30-4755-bdc3-9db7e4d720ae
2019-10-23T09:45:20.000Z,view,1004247,2053013555631882655,electronics.smartphone,apple,802.21,513841639,0d4ead17-256f-490a-8dd8-861ce90ed327
2019-10-23T09:45:20.000Z,view,28719296,2053013565480109009,apparel.shoes.keds,fila,95.32,512423155,6d3f0234-1df9-4181-862e-868bbfa7a750
2019-10-23T09:45:20.000Z,view,5301296,2053013563173241677,null,vitek,28.06,525208686,5c4963ca-84b8-4e4b-8c0d-024baf2b891f
2019-10-23T09:45:20.000Z,view,7102032,2053013555464110485,furniture.bedroom.bed,null,51.32,544801096,c0f10216-42d3-4b92-9ea1-e01563326124
2019-10-23T09:45:20.000Z,view,1004133,2053013555631882655,electronics.smartphone,xiaomi,141.58,513437028,17d773b8-c7f5-4fb1-a22f-e74ee6d48b6a
2019-10-23T09:45:21.000Z,view,23000152,2164367422893589471,null,bardahl,31.66,545877173,90d50b42-537d-4247-bd60-ea3be6f98bdc
2019-10-23T09:45:21.000Z,view,1307408,2053013558920217191,computers.notebook,acer,308.86,563260687,d357f840-d211-469e-99a8-42879c8e5f7c
2019-10-23T09:45:21.000Z,view,1005157,2053013555631882655,electronics.smartphone,xiaomi,290.58,550680813,a80e397b-c947-4b42-ab59-fc3bcd738531
2019-10-23T09:45:21.000Z,view,55000008,2146551843914777018,apparel.costume,nike,111.95,563270169,3a88c6b9-c48a-4421-9afd-a9c495aa511b
2019-10-23T09:45:21.000Z,view,1005096,2053013555631882655,electronics.smartphone,tp-link,136.16,563271528,70ed2e06-4273-48a1-90eb-e408aac26fcd
2019-10-23T09:45:21.000Z,view,2501143,2053013564003713919,appliances.kitchen.oven,artel,36.01,548097195,6de0d59d-e66e-4726-9c2e-b12b5043eadf
2019-10-23T09:45:21.000Z,view,12500125,2053013556277805513,null,bosch,417,513097956,37e7d7d1-0c33-49a0-8e8c-bb9ab8f40967
