event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,cumulative_events
2019-10-25T16:56:38.000Z,view,26402558,2.05301E+18,null,null,792.55,338706129,d831efad-d777-46d1-a6bf-3bf1e4631bcb,9
2019-10-25T16:57:22.000Z,view,26403269,2.05301E+18,null,null,235.53,338706129,d831efad-d777-46d1-a6bf-3bf1e4631bcb,10
2019-10-25T16:58:11.000Z,view,26403269,2.05301E+18,null,null,235.53,338706129,d831efad-d777-46d1-a6bf-3bf1e4631bcb,11
2019-10-25T16:58:50.000Z,view,26400193,2.05301E+18,null,null,253.55,338706129,d831efad-d777-46d1-a6bf-3bf1e4631bcb,12
2019-10-25T16:59:57.000Z,view,26400173,2.05301E+18,null,null,268.48,338706129,d831efad-d777-46d1-a6bf-3bf1e4631bcb,13
2019-10-25T17:00:11.000Z,view,26400639,2.05301E+18,null,null,265.13,338706129,d831efad-d777-46d1-a6bf-3bf1e4631bcb,14
2019-10-25T17:01:20.000Z,view,26400639,2.05301E+18,null,null,265.13,338706129,d831efad-d777-46d1-a6bf-3bf1e4631bcb,15
2019-10-25T17:01:34.000Z,view,26403269,2.05301E+18,null,null,235.53,338706129,d831efad-d777-46d1-a6bf-3bf1e4631bcb,16
2019-10-25T17:01:47.000Z,view,26400639,2.05301E+18,null,null,265.13,338706129,d831efad-d777-46d1-a6bf-3bf1e4631bcb,17
2019-10-25T17:01:49.000Z,view,26400192,2.05301E+18,null,null,368.61,338706129,d831efad-d777-46d1-a6bf-3bf1e4631bcb,18
2019-10-25T17:04:24.000Z,view,26403305,2.05301E+18,null,null,289.84,338706129,d831efad-d777-46d1-a6bf-3bf1e4631bcb,19
2019-10-25T17:05:26.000Z,view,26403305,2.05301E+18,null,null,289.84,338706129,d831efad-d777-46d1-a6bf-3bf1e4631bcb,20
2019-10-25T17:05:43.000Z,view,26403269,2.05301E+18,null,null,235.53,338706129,d831efad-d777-46d1-a6bf-3bf1e4631bcb,21
2019-10-25T17:05:56.000Z,view,26400639,2.05301E+18,null,null,265.13,338706129,d831efad-d777-46d1-a6bf-3bf1e4631bcb,22
2019-10-25T17:06:25.000Z,view,26403269,2.05301E+18,null,null,235.53,338706129,d831efad-d777-46d1-a6bf-3bf1e4631bcb,23
2019-10-25T17:06:45.000Z,view,26403269,2.05301E+18,null,null,235.53,338706129,d831efad-d777-46d1-a6bf-3bf1e4631bcb,24
2019-10-25T17:09:58.000Z,view,26400194,2.05301E+18,null,null,250.46,338706129,c7ee1a52-445a-467e-9faa-ed5bbe878d44,25
2019-10-25T17:11:30.000Z,view,26300626,2.05301E+18,null,null,347.5,338706129,c7ee1a52-445a-467e-9faa-ed5bbe878d44,26
2019-10-25T17:11:51.000Z,view,26300620,2.05301E+18,null,null,238.1,338706129,c7ee1a52-445a-467e-9faa-ed5bbe878d44,27
2019-10-25T17:12:55.000Z,view,26300624,2.05301E+18,null,null,292.16,338706129,c7ee1a52-445a-467e-9faa-ed5bbe878d44,28
2019-10-25T17:13:01.000Z,view,26300620,2.05301E+18,null,null,238.1,338706129,c7ee1a52-445a-467e-9faa-ed5bbe878d44,29
2019-10-25T17:13:06.000Z,view,26300626,2.05301E+18,null,null,347.5,338706129,c7ee1a52-445a-467e-9faa-ed5bbe878d44,30
2019-10-25T17:17:17.000Z,view,26400272,2.05301E+18,null,lucente,251.49,338706129,abffc689-3ea9-4f36-b176-0355a0b5c8b6,31
2019-10-28T20:36:18.000Z,view,26400639,2.05301E+18,null,null,265.13,338706129,22eb2821-bdaf-4314-a892-de083d94d9a9,32
2019-10-28T14:36:34.000Z,view,5800787,2.05301E+18,electronics.audio.subwoofer,null,306.31,338728548,c55670b0-1f77-47ca-9652-ef3cc8b6da9e,1
2019-10-28T14:38:45.000Z,view,5800787,2.05301E+18,electronics.audio.subwoofer,null,306.31,338728548,c55670b0-1f77-47ca-9652-ef3cc8b6da9e,2
2019-10-28T14:39:04.000Z,view,5800823,2.05301E+18,electronics.audio.subwoofer,nakamichi,123.56,338728548,c55670b0-1f77-47ca-9652-ef3cc8b6da9e,3
2019-10-28T14:39:49.000Z,view,5801037,2.05301E+18,electronics.audio.subwoofer,hertz,231.9,338728548,c55670b0-1f77-47ca-9652-ef3cc8b6da9e,4
2019-10-28T14:40:59.000Z,view,5800827,2.05301E+18,electronics.audio.subwoofer,mystery,177.61,338728548,c55670b0-1f77-47ca-9652-ef3cc8b6da9e,5
2019-10-28T14:43:02.000Z,view,5801040,2.05301E+18,electronics.audio.subwoofer,hertz,160.54,338728548,c55670b0-1f77-47ca-9652-ef3cc8b6da9e,6
2019-10-28T14:43:42.000Z,view,5800717,2.05301E+18,electronics.audio.subwoofer,null,144.15,338728548,c55670b0-1f77-47ca-9652-ef3cc8b6da9e,7
2019-10-28T14:45:19.000Z,view,5800972,2.05301E+18,electronics.audio.subwoofer,null,97.81,338728548,c55670b0-1f77-47ca-9652-ef3cc8b6da9e,8
2019-10-28T14:46:13.000Z,view,5801065,2.05301E+18,electronics.audio.subwoofer,audison,426.5,338728548,c55670b0-1f77-47ca-9652-ef3cc8b6da9e,9
2019-10-28T14:46:39.000Z,view,5801065,2.05301E+18,electronics.audio.subwoofer,audison,426.5,338728548,c55670b0-1f77-47ca-9652-ef3cc8b6da9e,10
2019-10-28T14:47:00.000Z,view,5801178,2.05301E+18,electronics.audio.subwoofer,null,177.61,338728548,c55670b0-1f77-47ca-9652-ef3cc8b6da9e,11
2019-10-28T14:47:27.000Z,view,5801077,2.05301E+18,electronics.audio.subwoofer,hertz,125.36,338728548,c55670b0-1f77-47ca-9652-ef3cc8b6da9e,12
2019-10-28T14:48:23.000Z,view,5801046,2.05301E+18,electronics.audio.subwoofer,hertz,53.51,338728548,c55670b0-1f77-47ca-9652-ef3cc8b6da9e,13
2019-10-28T14:48:53.000Z,view,5800507,2.05301E+18,electronics.audio.subwoofer,avatar,45.3,338728548,c55670b0-1f77-47ca-9652-ef3cc8b6da9e,14
2019-10-28T14:49:39.000Z,view,5800402,2.05301E+18,electronics.audio.subwoofer,hertz,275.68,338728548,c55670b0-1f77-47ca-9652-ef3cc8b6da9e,15
2019-10-28T14:51:14.000Z,view,5800787,2.05301E+18,electronics.audio.subwoofer,null,306.31,338728548,c55670b0-1f77-47ca-9652-ef3cc8b6da9e,16
2019-10-28T14:52:32.000Z,view,5800747,2.05301E+18,electronics.audio.subwoofer,pioneer,244.54,338728548,c55670b0-1f77-47ca-9652-ef3cc8b6da9e,17
2019-10-28T14:53:03.000Z,view,5801356,2.05301E+18,electronics.audio.subwoofer,null,205.93,338728548,c55670b0-1f77-47ca-9652-ef3cc8b6da9e,18
2019-10-30T12:57:25.000Z,view,5800787,2.05301E+18,electronics.audio.subwoofer,null,306.31,338728548,5ce023a3-92a3-4f12-88ce-144f932a5e51,19
2019-10-09T06:36:50.000Z,view,17302860,2.05301E+18,null,null,427.04,338996082,d9c9a974-ef2d-44cc-ab7d-c071eba7a07d,1
2019-10-09T09:30:12.000Z,view,1307370,2.05301E+18,computers.notebook,acer,257.15,339009312,559e22b5-c22a-4f98-b536-f70e53743805,1
2019-10-09T09:30:49.000Z,view,1307370,2.05301E+18,computers.notebook,acer,257.15,339009312,559e22b5-c22a-4f98-b536-f70e53743805,2
2019-10-08T15:17:57.000Z,view,5100748,2.05301E+18,electronics.clocks,canyon,55.06,339186405,1b22cf35-8bac-4221-b8d7-54e2caa295b2,1
2019-10-13T17:06:59.000Z,view,1004659,2.05301E+18,electronics.smartphone,samsung,729.75,339266021,5438bb25-9aff-4f7a-930e-d5da62a8b20d,1
2019-10-13T17:10:11.000Z,view,1004659,2.05301E+18,electronics.smartphone,samsung,729.75,339266021,5438bb25-9aff-4f7a-930e-d5da62a8b20d,2
2019-10-25T08:30:16.000Z,view,1004659,2.05301E+18,electronics.smartphone,samsung,726.63,339266021,47ad4afe-47d1-4d0f-9738-443e3699f23a,3
2019-10-26T06:50:22.000Z,view,1004659,2.05301E+18,electronics.smartphone,samsung,721.24,339266021,6defb824-3856-4c0b-84d3-a9710ba52fed,4
2019-10-02T17:29:55.000Z,view,5100337,2.05301E+18,electronics.clocks,apple,311.6,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,1
2019-10-02T17:30:53.000Z,view,1002547,2.05301E+18,electronics.smartphone,apple,463.05,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,2
2019-10-02T17:32:42.000Z,view,4804295,2.05301E+18,electronics.audio.headphone,xiaomi,22.39,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,3
2019-10-02T17:33:59.000Z,view,9300067,2.05301E+18,null,lg,127.93,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,4
2019-10-02T17:34:32.000Z,view,9300067,2.05301E+18,null,lg,127.93,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,5
2019-10-02T17:34:46.000Z,view,11500273,2.05301E+18,null,jbl,97.27,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,6
2019-10-02T17:35:17.000Z,view,11600325,2.05301E+18,computers.desktop,sven,76.71,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,7
2019-10-02T17:35:38.000Z,view,4802930,2.05301E+18,electronics.audio.headphone,elari,51.46,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,8
2019-10-02T17:35:49.000Z,view,9300078,2.05301E+18,null,lg,256.83,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,9
2019-10-02T17:36:18.000Z,view,9300078,2.05301E+18,null,lg,256.83,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,10
2019-10-02T17:36:34.000Z,view,9300012,2.05301E+18,null,lg,150.58,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,11
2019-10-02T17:37:13.000Z,view,9300012,2.05301E+18,null,lg,150.58,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,12
2019-10-02T17:37:31.000Z,view,9300037,2.05301E+18,null,lg,200.52,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,13
2019-10-02T17:38:02.000Z,view,9300037,2.05301E+18,null,lg,200.52,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,14
2019-10-02T17:38:32.000Z,view,9300000,2.05301E+18,null,lg,334.16,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,15
2019-10-02T17:39:19.000Z,view,9300000,2.05301E+18,null,lg,334.16,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,16
2019-10-02T17:39:38.000Z,view,9300047,2.05301E+18,null,sony,334.11,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,17
2019-10-02T17:40:16.000Z,view,9300047,2.05301E+18,null,sony,334.11,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,18
2019-10-02T17:40:52.000Z,view,9300087,2.05301E+18,null,sony,282.63,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,19
2019-10-02T17:41:07.000Z,view,9300087,2.05301E+18,null,sony,282.63,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,20
2019-10-02T17:41:37.000Z,view,9300087,2.05301E+18,null,sony,282.63,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,21
2019-10-02T17:42:48.000Z,view,9300043,2.05301E+18,null,panasonic,154.42,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,22
2019-10-02T17:43:56.000Z,view,2100099,2.05301E+18,electronics.video.tv,lg,347.21,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,23
2019-10-02T17:45:24.000Z,view,2100016,2.05301E+18,electronics.video.tv,sony,411.59,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,24
2019-10-03T11:47:40.000Z,view,22300003,2.05301E+18,null,xiaomi,79.54,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,25
2019-10-03T11:48:04.000Z,view,22300003,2.05301E+18,null,xiaomi,79.54,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,26
2019-10-03T11:48:27.000Z,view,11600325,2.05301E+18,computers.desktop,sven,76.71,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,27
2019-10-03T11:48:40.000Z,view,9300078,2.05301E+18,null,lg,256.8,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,28
2019-10-03T11:48:59.000Z,view,9300012,2.05301E+18,null,lg,150.56,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,29
2019-10-03T11:49:42.000Z,view,1801858,2.05301E+18,electronics.video.tv,tcl,198.2,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,30
2019-10-03T11:54:45.000Z,view,9300037,2.05301E+18,null,lg,200.52,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,31
2019-10-03T11:56:02.000Z,view,9300037,2.05301E+18,null,lg,200.52,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,32
2019-10-03T11:58:44.000Z,view,9300037,2.05301E+18,null,lg,200.52,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,33
2019-10-03T11:59:28.000Z,purchase,9300037,2.05301E+18,null,lg,200.52,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,34
2019-10-03T16:53:28.000Z,view,11500291,2.05301E+18,null,jbl,97.27,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,35
2019-10-03T16:53:50.000Z,view,9300087,2.05301E+18,null,sony,282.63,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,36
2019-10-03T16:54:12.000Z,view,9300087,2.05301E+18,null,sony,282.63,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,37
2019-10-03T16:54:20.000Z,view,9300087,2.05301E+18,null,sony,282.63,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,38
2019-10-03T16:55:10.000Z,view,9300034,2.05301E+18,null,sony,97.56,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,39
2019-10-03T16:55:41.000Z,view,9300043,2.05301E+18,null,panasonic,154.42,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,40
2019-10-03T16:56:16.000Z,view,11500708,2.05301E+18,null,jbl,167.06,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,41
2019-10-03T16:56:39.000Z,view,2100099,2.05301E+18,electronics.video.tv,lg,347.21,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,42
2019-10-03T16:56:56.000Z,view,2100099,2.05301E+18,electronics.video.tv,lg,347.21,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,43
2019-10-03T16:57:26.000Z,view,11600018,2.05301E+18,computers.desktop,sven,51.22,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,44
2019-10-03T16:58:40.000Z,view,18200072,2.05301E+18,electronics.audio.acoustic,samsung,205.67,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,45
2019-10-03T16:59:10.000Z,view,9300045,2.05301E+18,null,panasonic,148.91,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,46
2019-10-03T16:59:52.000Z,view,18200005,2.05301E+18,electronics.audio.acoustic,lg,135.91,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,47
2019-10-03T17:00:31.000Z,view,18200005,2.05301E+18,electronics.audio.acoustic,lg,135.91,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,48
2019-10-04T11:57:40.000Z,view,1200947,2.17237E+18,electronics.tablet,samsung,115.06,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,49
2019-10-04T11:58:15.000Z,view,1200947,2.17237E+18,electronics.tablet,samsung,115.06,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,50
2019-10-04T11:59:32.000Z,view,1201408,2.17237E+18,electronics.tablet,lenovo,76.94,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,51
2019-10-04T12:00:12.000Z,view,1307237,2.05301E+18,computers.notebook,lenovo,257.38,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,52
2019-10-04T12:02:05.000Z,view,1307237,2.05301E+18,computers.notebook,lenovo,257.38,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,53
2019-10-04T12:02:21.000Z,view,1307366,2.05301E+18,computers.notebook,lenovo,248.63,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,54
2019-10-05T05:44:59.000Z,view,22300003,2.05301E+18,null,xiaomi,80.31,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,55
2019-10-05T05:45:21.000Z,view,9300067,2.05301E+18,null,lg,110.43,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,56
2019-10-05T05:45:47.000Z,view,11600325,2.05301E+18,computers.desktop,sven,76.71,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,57
2019-10-05T05:46:16.000Z,view,9300078,2.05301E+18,null,lg,256.74,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,58
2019-10-05T05:46:39.000Z,view,9300012,2.05301E+18,null,lg,150.53,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,59
2019-10-05T05:46:56.000Z,view,9300037,2.05301E+18,null,lg,174.78,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,60
2019-10-05T05:47:08.000Z,cart,9300037,2.05301E+18,null,lg,174.78,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,61
2019-10-05T05:48:46.000Z,purchase,9300037,2.05301E+18,null,lg,174.78,340041246,c0c5b9c2-29bb-43ff-98f0-6a53abd70d50,62
2019-10-11T04:44:54.000Z,view,4804295,2.05301E+18,electronics.audio.headphone,xiaomi,23.05,340041246,a33db1e9-d71d-4a0e-b969-92664aae3170,63
2019-10-11T04:45:27.000Z,view,22300003,2.05301E+18,null,xiaomi,78.49,340041246,a33db1e9-d71d-4a0e-b969-92664aae3170,64
2019-10-11T04:45:49.000Z,view,9300067,2.05301E+18,null,lg,127.93,340041246,a33db1e9-d71d-4a0e-b969-92664aae3170,65
2019-10-11T04:46:08.000Z,view,11600325,2.05301E+18,computers.desktop,sven,76.68,340041246,a33db1e9-d71d-4a0e-b969-92664aae3170,66
2019-10-11T04:46:23.000Z,view,9300037,2.05301E+18,null,lg,200.52,340041246,a33db1e9-d71d-4a0e-b969-92664aae3170,67
2019-10-11T04:46:58.000Z,view,9300038,2.05301E+18,null,lg,257.38,340041246,a33db1e9-d71d-4a0e-b969-92664aae3170,68
2019-10-11T04:47:03.000Z,view,9300037,2.05301E+18,null,lg,200.52,340041246,a33db1e9-d71d-4a0e-b969-92664aae3170,69
2019-10-11T04:49:29.000Z,purchase,9300037,2.05301E+18,null,lg,200.52,340041246,a33db1e9-d71d-4a0e-b969-92664aae3170,70
2019-10-14T14:37:20.000Z,view,22300003,2.05301E+18,null,xiaomi,78.51,340041246,596ea40e-80c7-4c30-bca4-60513fec1925,71
2019-10-14T14:37:46.000Z,view,9300067,2.05301E+18,null,lg,127.93,340041246,596ea40e-80c7-4c30-bca4-60513fec1925,72
2019-10-14T14:39:11.000Z,view,9300078,2.05301E+18,null,lg,242.58,340041246,596ea40e-80c7-4c30-bca4-60513fec1925,73
2019-10-14T14:39:35.000Z,view,11500273,2.05301E+18,null,jbl,95.1,340041246,596ea40e-80c7-4c30-bca4-60513fec1925,74
2019-10-14T14:39:55.000Z,view,4800358,2.05301E+18,electronics.audio.headphone,plantronics,33.44,340041246,596ea40e-80c7-4c30-bca4-60513fec1925,75
2019-10-14T14:40:24.000Z,view,9300025,2.05301E+18,null,lg,70.67,340041246,596ea40e-80c7-4c30-bca4-60513fec1925,76
2019-10-14T14:41:06.000Z,view,9300035,2.05301E+18,null,lg,134.52,340041246,596ea40e-80c7-4c30-bca4-60513fec1925,77
2019-10-14T14:41:28.000Z,view,22400036,2.05301E+18,electronics.audio.microphone,hoco,16.83,340041246,596ea40e-80c7-4c30-bca4-60513fec1925,78
2019-10-14T14:41:53.000Z,view,18200005,2.05301E+18,electronics.audio.acoustic,lg,133.07,340041246,596ea40e-80c7-4c30-bca4-60513fec1925,79
2019-10-14T14:42:13.000Z,view,22300004,2.05301E+18,null,apple,360.34,340041246,596ea40e-80c7-4c30-bca4-60513fec1925,80
2019-10-14T14:42:35.000Z,view,11500708,2.05301E+18,null,jbl,167.06,340041246,596ea40e-80c7-4c30-bca4-60513fec1925,81
2019-10-14T14:43:21.000Z,view,2100099,2.05301E+18,electronics.video.tv,lg,339.7,340041246,596ea40e-80c7-4c30-bca4-60513fec1925,82
2019-10-14T14:45:39.000Z,purchase,2100099,2.05301E+18,electronics.video.tv,lg,339.7,340041246,596ea40e-80c7-4c30-bca4-60513fec1925,83
2019-10-24T16:38:05.000Z,view,4802036,2.05301E+18,electronics.audio.headphone,apple,174.99,340362178,c8e98921-93d3-4027-95ed-841df547ed89,1
2019-10-24T16:39:42.000Z,view,4803186,2.05301E+18,electronics.audio.headphone,harper,25.71,340362178,91130a9a-b6ee-46e1-b943-4c225e677d51,2
2019-10-02T18:11:19.000Z,view,5100338,2.05301E+18,electronics.clocks,apple,483.74,340450040,68add4ff-699c-4a8d-855e-1e09861852e4,1
2019-10-02T18:11:44.000Z,view,5100351,2.05301E+18,electronics.clocks,apple,357.04,340450040,68add4ff-699c-4a8d-855e-1e09861852e4,2
2019-10-08T14:25:57.000Z,view,4802036,2.05301E+18,electronics.audio.headphone,apple,174.99,340450040,f0c25619-f9ed-448d-b07f-29d2b06b3817,3
2019-10-12T15:06:55.000Z,view,4802036,2.05301E+18,electronics.audio.headphone,apple,174.99,340450040,9330362d-43c8-4b0c-90f1-9f6845a49cd0,4
2019-10-18T11:23:17.000Z,view,4804055,2.05301E+18,electronics.audio.headphone,apple,190.44,340450040,ac81b7b8-cf7b-44d0-a297-c6b907f22178,5
2019-10-18T11:24:35.000Z,view,18000654,2.05301E+18,null,apple,19.28,340450040,b2a5aa44-4d09-4c56-9487-78c017639a9f,6
2019-10-18T11:24:48.000Z,view,18000129,2.05301E+18,null,apple,38.59,340450040,b2a5aa44-4d09-4c56-9487-78c017639a9f,7
2019-10-18T11:25:00.000Z,view,18000653,2.05301E+18,null,apple,12.84,340450040,b2a5aa44-4d09-4c56-9487-78c017639a9f,8
2019-10-18T11:25:10.000Z,view,18000654,2.05301E+18,null,apple,19.28,340450040,b2a5aa44-4d09-4c56-9487-78c017639a9f,9
2019-10-18T11:26:11.000Z,view,5100562,2.05301E+18,electronics.clocks,apple,295.75,340450040,b2a5aa44-4d09-4c56-9487-78c017639a9f,10
2019-10-22T09:56:56.000Z,view,23000111,2.16437E+18,null,castrol,6.95,340651131,5820a8fd-084a-4b69-b579-faa1726c0a12,1
2019-10-04T08:08:04.000Z,view,1004505,2.05301E+18,electronics.smartphone,xiaomi,463.07,342554880,7e72b919-c2e4-41a6-94b0-e37201c85806,1
2019-10-08T17:51:12.000Z,view,1004505,2.05301E+18,electronics.smartphone,xiaomi,463.07,342554880,383332d1-c70f-4cd3-a0cc-e8ce131ee01b,2
2019-10-13T07:33:10.000Z,view,1004505,2.05301E+18,electronics.smartphone,xiaomi,463.07,342554880,c55e8a0d-6766-44d7-8fce-42e2942317f7,3
2019-10-13T17:49:50.000Z,view,9200528,2.05301E+18,computers.peripherals.keyboard,apple,270.25,342778831,7868725f-97c3-4aac-9582-a53f8e061c28,1
2019-10-13T17:50:03.000Z,view,9200528,2.05301E+18,computers.peripherals.keyboard,apple,270.25,342778831,7868725f-97c3-4aac-9582-a53f8e061c28,2
2019-10-13T17:50:25.000Z,view,9200528,2.05301E+18,computers.peripherals.keyboard,apple,270.25,342778831,7868725f-97c3-4aac-9582-a53f8e061c28,3
2019-10-13T17:51:37.000Z,view,1306133,2.05301E+18,computers.notebook,xiaomi,1287.01,342778831,a2242c81-c0ec-4736-9c6a-80f9ee9307f3,4
2019-10-13T17:51:57.000Z,view,1306133,2.05301E+18,computers.notebook,xiaomi,1287.01,342778831,a2242c81-c0ec-4736-9c6a-80f9ee9307f3,5
2019-10-27T10:29:55.000Z,view,26014342,2.05301E+18,null,machaon,12.77,342902272,3af63ea5-291d-4c0a-8fc7-0b053bbeab08,1
2019-10-27T10:29:58.000Z,view,26014342,2.05301E+18,null,machaon,12.77,342902272,3af63ea5-291d-4c0a-8fc7-0b053bbeab08,2
2019-10-14T09:28:11.000Z,view,17300556,2.05301E+18,null,null,192.63,342907100,7c278d4e-514a-4f18-95a6-0e7cbf3af939,1
2019-10-01T13:37:57.000Z,view,21401783,2.05301E+18,electronics.clocks,seiko,520.99,343069863,decc43ba-2224-4f95-b18e-6200fa370c6f,1
2019-10-03T07:03:22.000Z,view,21401856,2.05301E+18,electronics.clocks,seiko,480.58,343069863,6867dbe1-e118-46eb-ab69-d66ea5b040bb,2
2019-10-10T14:11:00.000Z,view,3500201,2.05301E+18,null,kenwood,566.27,343438585,e0b6440e-e618-4024-9b71-0cc97d843218,1
2019-10-10T14:15:33.000Z,view,3500201,2.05301E+18,null,kenwood,566.27,343438585,e0b6440e-e618-4024-9b71-0cc97d843218,2
2019-10-10T14:17:15.000Z,view,3500201,2.05301E+18,null,kenwood,566.27,343438585,e0b6440e-e618-4024-9b71-0cc97d843218,3
2019-10-10T14:17:23.000Z,view,3500201,2.05301E+18,null,kenwood,566.27,343438585,e0b6440e-e618-4024-9b71-0cc97d843218,4
2019-10-11T05:45:15.000Z,view,3500142,2.05301E+18,null,moulinex,411.83,343438585,7591898a-ab38-4ccd-875b-ff3ed9c927a9,5
2019-10-11T05:47:00.000Z,view,3500142,2.05301E+18,null,moulinex,411.83,343438585,7591898a-ab38-4ccd-875b-ff3ed9c927a9,6
2019-10-23T07:22:44.000Z,view,20000657,2.05301E+18,null,tisa,30.89,343677433,2143437e-9e77-414f-83ba-0df726cd8d87,1
2019-10-23T07:30:04.000Z,view,20000657,2.05301E+18,null,tisa,30.89,343677433,63525deb-f8be-4a5f-8ed9-871f6f95d655,2
2019-10-23T07:30:50.000Z,view,20000657,2.05301E+18,null,tisa,30.89,343677433,63525deb-f8be-4a5f-8ed9-871f6f95d655,3
2019-10-03T16:11:56.000Z,view,29501507,2.05301E+18,null,null,43.63,343736780,4f40110f-7861-40bf-a932-a63041011414,1
2019-10-23T15:13:17.000Z,view,25900025,2.05301E+18,computers.components.cooler,almacom,30.89,343749347,b362a608-85fd-4cd4-9ee5-bc87c1dd0a31,1
2019-10-10T01:51:42.000Z,view,17800326,2.05301E+18,computers.desktop,chairman,423.95,343957677,59a3f699-8ab7-45d9-bce7-1fa59311ebc1,1
2019-10-17T14:50:27.000Z,view,1004249,2.05301E+18,electronics.smartphone,apple,744.91,344361795,cf5a8d8f-5c6a-48e3-afdb-26f64aa3adf7,1
2019-10-17T14:50:34.000Z,view,1004249,2.05301E+18,electronics.smartphone,apple,744.91,344361795,cf5a8d8f-5c6a-48e3-afdb-26f64aa3adf7,2
2019-10-01T18:41:11.000Z,view,17300136,2.05301E+18,null,montale,100.39,344504533,06fb0582-438f-4a11-a4dc-7e9ec68b5ec4,1
2019-10-21T13:04:35.000Z,view,12720599,2.05301E+18,null,goodride,63.06,344636566,82291358-971d-4ce0-a9ed-356d7580ec5c,1
2019-10-07T06:08:51.000Z,view,1004833,2.05301E+18,electronics.smartphone,samsung,173.93,344999205,6b5fed5e-c4fc-4699-bf40-3f817ad935bc,1
2019-10-03T13:35:06.000Z,view,1004856,2.05301E+18,electronics.smartphone,samsung,132.15,345116723,963a7760-fffa-478b-8a0d-d8fa526625fa,1
